33.065
32.576
32.135
31.74
31.386
31.07
30.79
30.543
30.325
30.134
29.968
29.824
29.7
29.593
29.501
29.422
29.354
29.295
29.243
29.197
29.155
29.116
29.077
29.038
28.997
28.953
28.905
28.852
28.793
28.726
28.652
28.569
28.476
28.374
28.26
28.136
28
27.852
27.691
27.518
27.332
27.132
26.92
26.694
26.455
26.202
25.937
25.658
25.366
25.061
24.744
24.414
24.072
23.718
23.353
22.976
22.589
22.192
21.785
21.369
20.943
20.51
20.068
19.619
19.164
18.702
18.235
17.762
17.285
16.805
16.321
15.834
15.346
14.856
14.365
13.873
13.382
12.892
12.403
11.916
11.432
10.95
10.472
9.9984
9.5288
9.064
8.6045
8.1506
7.7026
7.261
6.8259
6.3977
5.9766
5.5628
5.1563
4.7574
4.3661
3.9824
3.6064
3.2378
2.8767
2.5229
2.1761
1.8361
1.5025
1.175
0.8532
0.5365
0.22438
-0.083788
-0.38869
