time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,DeviceOrientation
2014-02-24 18:37:30.570,15,1.5,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-0.9099884,0.09645081,-0.003631592,-0.1721458,47.66228,-59.13948,285.3678,284.6568,26,0.0112926,0.01572011,-0.02937307,1.534974,-1.606111,-0.01977231,-0.0005298526,0.00416515,0.01729036,-0.1045786,-0.07226126,0.006753212,1
2014-02-24 18:37:30.803,16,1.6,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-1.021057,-0.08496094,-0.054245,-24.89466,34.34066,-36.09762,289.0932,288.3822,26,0.02084243,0.01495099,0.007092531,1.535063,-1.606746,-0.01953222,-0.01128282,-0.02679882,-0.01770358,-0.1144232,0.09092739,0.02625943,3
2014-02-24 18:37:30.948,17,1.7,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-1.021057,-0.08496094,-0.054245,-23.63386,35.70002,-32.17198,286.9592,286.2482,26,0.002651976,0.1141692,-0.0409746,1.535035,-1.604808,-0.01887363,-0.008800949,0.1033856,-0.04006642,-0.03591259,-0.04195906,0.008633928,3
2014-02-24 18:37:31.072,18,1.8,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-0.970932,0.1101837,0.05116272,-20.72856,36.84187,-30.06692,278.6073,277.8963,26,0.02225151,-0.1233238,0.006109292,1.535204,-1.606233,-0.01880275,0.01079864,-0.1341073,0.007017468,-0.0218616,-0.1037626,-0.08966813,3
2014-02-24 18:37:31.215,19,1.9,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-1.088989,0.1074829,0.001052856,-18.91959,35.37377,-30.80653,270.6095,269.8985,26,0.01606872,0.03514547,-0.01426602,1.535379,-1.606968,-0.0186053,0.004615887,0.02436199,-0.01335785,0.02824092,0.09157949,0.01500539,3
2014-02-24 18:37:31.321,20,2,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-1.093124,-0.02500916,0.01077271,-19.41294,36.51562,-31.20479,269.0139,268.3029,26,0.02709234,-0.01226545,-0.0007933557,1.535406,-1.606575,-0.01860329,0.01563956,-0.02304888,0.0001148125,-0.08980218,0.0888807,-0.03471239,3
2014-02-24 18:37:31.500,21,2.1,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263450,-1.057098,-0.0559845,-0.01976013,-17.76843,37.27686,-30.86343,270.946,270.235,26,0.01117968,0.07243292,-0.02406193,1.535496,-1.606411,-0.0183276,-0.0002730706,0.06164952,-0.02315376,-0.04486934,-0.09114151,0.002424212,3
2014-02-24 18:37:31.578,22,2.2,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9651489,0.07029724,0.0690918,-16.28837,37.43998,-31.48925,272.1201,271.4091,26,0.01363725,-0.05659857,-0.004009122,1.535453,-1.606164,-0.01810514,0.002184547,-0.06738192,-0.00310096,0.03320741,0.03347056,-0.07339492,3
2014-02-24 18:37:31.684,23,2.3,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9651489,0.07029724,0.0690918,-15.63057,36.67874,-31.60304,271.8019,271.0909,26,0.01372167,0.03501524,-0.02836453,1.535701,-1.608371,-0.01836298,0.01566339,-0.06835446,0.004076255,-0.07559661,-0.02846327,0.02304843,3
2014-02-24 18:37:31.788,24,2.4,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9707642,-0.08126831,0.06137085,-13.76679,36.02626,-33.08227,272.2638,271.5528,26,0.01372167,0.03501524,-0.02836453,1.535713,-1.607748,-0.01816673,0.002269066,0.02423198,-0.02745637,-0.045037,0.01258073,-0.02405912,3
2014-02-24 18:37:31.941,25,2.5,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9168091,0.0397644,-0.0003509521,-10.64221,33.79693,-33.82188,268.062,267.351,26,0.02718235,-0.0655601,-0.003791809,1.535985,-1.608677,-0.01771969,0.00574856,0.05163677,-0.005401412,0.02836158,-0.09898707,0.02350535,3
2014-02-24 18:37:32.038,26,2.6,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9499512,0.01712036,0.07453918,-12.72526,34.23191,-34.16325,267.1631,266.4521,26,0.01732786,-0.01468307,-0.01024838,1.536158,-1.609069,-0.01753559,0.01572987,-0.07634325,-0.002883664,0.08230499,0.02222971,-0.038608,3
2014-02-24 18:37:32.185,27,2.7,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-1.010727,-0.08740234,0.05607605,-13.32825,32.65507,-33.76499,261.9763,261.2653,26,0.01481969,0.07590808,-0.01819525,1.536289,-1.610331,-0.01745103,0.005875403,-0.0254662,-0.009340233,-0.01103487,-0.08596211,0.007630916,3
2014-02-24 18:37:32.297,28,2.8,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9293976,0.02882385,-0.03160095,-13.4927,31.73071,-36.78035,259.954,259.243,26,0.01356508,0.03063967,-0.008380702,1.536417,-1.610206,-0.01736929,0.00336729,0.065125,-0.01728711,0.08632256,0.04766455,0.01961193,3
2014-02-24 18:37:32.496,29,2.9,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-0.9359283,0.1085815,0.07499695,-13.38307,32.49195,-38.032,259.7936,259.0826,26,0.03331694,-0.09153258,0.00238566,1.536356,-1.608883,-0.0172665,0.002112728,0.01985664,-0.007472567,-0.02127516,-0.01110109,-0.04521275,3
2014-02-24 18:37:32.583,30,3,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-1.084686,-0.04219055,0.008071899,-12.61562,32.3832,-37.91821,259.7448,259.0338,26,0.01979874,0.08381474,-0.0264364,1.536554,-1.612414,-0.01686105,0.02186423,-0.1023268,0.003291212,-0.06626973,-0.007094625,0.0365409,3
2014-02-24 18:37:32.688,31,3.1,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263451,-1.03009,-0.00668335,-0.01690674,-12.88971,31.67634,-37.63374,259.7643,259.0533,26,0.02090715,0.05790618,-0.007403322,1.536779,-1.612392,-0.01679649,0.00834606,0.07302054,-0.02553085,0.06306575,0.09178584,0.03341929,3
2014-02-24 18:37:32.885,32,3.2,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-0.9488831,0.110672,-0.08705139,-11.40965,31.94821,-36.55277,259.8222,259.1112,26,0.01726714,0.05443075,-0.01326973,1.537075,-1.607722,-0.01916267,0.005602195,0.04838973,0.01341008,-0.03095548,-0.02584485,-0.05381729,3
2014-02-24 18:37:33.009,33,3.3,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-0.9488831,0.110672,-0.08705139,-11.84819,31.18697,-36.21141,259.7948,259.0838,26,0.009843576,0.07365877,-0.01118235,1.537257,-1.600426,-0.01587641,-0.001608037,0.062909,-0.01027844,-0.06277499,-0.05309193,-0.0925035,3
2014-02-24 18:37:33.239,34,3.4,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-1.111298,-0.08407593,-0.06993103,-10.64221,30.86073,-35.87005,259.8022,259.0912,26,0.0219085,0.09210143,0.01573475,1.537702,-1.600176,-0.01631348,0.01045697,0.08135174,0.01663865,0.00296021,-0.001755875,-0.04022104,3
2014-02-24 18:37:33.464,35,3.5,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-0.9861603,0.05403137,-0.1738739,-10.91629,34.06879,-36.26831,263.4131,262.7021,26,0.01346654,0.1575262,-0.01548548,1.53779,-1.597472,-0.01613792,0.002015056,0.1467766,-0.01458159,-0.1117835,-0.1002131,-0.09660015,3
2014-02-24 18:37:33.549,36,3.6,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-1.006943,0.02687073,-0.1290283,-9.984409,34.12317,-35.87005,263.2519,262.5409,26,-0.004814729,0.1130624,-0.03047775,1.537633,-1.594709,-0.0160569,-0.01626616,0.1023128,-0.02957386,0.01342495,0.03797517,-0.1977816,3
2014-02-24 18:37:33.672,37,3.7,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-0.9280548,0.0743866,0.06265259,-10.31331,34.23191,-35.64248,263.3574,262.6464,26,0.007268299,0.2390315,-0.02220597,1.538023,-1.599042,-0.01667122,0.04149437,-0.3816898,0.05312981,-0.05833807,-0.07299064,-0.2313779,3
2014-02-24 18:37:33.771,38,3.8,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-0.9375916,0.04179382,-0.3331757,-10.9163,34.17754,-36.04073,263.3708,262.6598,26,-0.02592348,0.4606273,-0.05988091,1.53856,-1.600648,-0.01720063,-0.004183057,0.228282,-0.02130209,-0.02317639,0.02627251,0.1548499,3
2014-02-24 18:37:33.895,39,3.9,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263452,-1.033676,0.0534668,0.01477051,-10.03923,34.39503,-36.49588,263.3773,262.6663,26,0.05026876,-0.3481074,0.07543936,1.538088,-1.591325,-0.01615983,-0.03737478,0.4498778,-0.05897703,-0.1415003,-0.03157051,-0.2064071,3
2014-02-24 18:37:33.984,40,4,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-1.018066,0.04776001,0.09985352,-12.23191,34.28629,-35.35801,263.3945,262.6835,26,0.02954591,-0.1129923,0.01546338,1.537844,-1.593767,-0.01610089,0.0388175,-0.3588568,0.07634324,-0.01742222,-0.1539176,-0.1967485,3
2014-02-24 18:37:34.088,41,4.1,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-0.8831482,0.05889893,-0.2819519,-11.84819,36.18938,-36.09762,263.3915,262.6805,26,-0.001030377,0.3869573,-0.08355828,1.538798,-1.598817,-0.01703712,0.01809468,-0.1237417,0.01636725,-0.03421377,0.0364305,-0.01324235,3
2014-02-24 18:37:34.238,42,4.2,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-1.02002,0.0340271,-0.008331299,-11.2452,36.02626,-36.60966,263.3892,262.6782,26,-0.01332699,0.02572853,-0.0297073,1.538728,-1.593942,-0.01617338,-0.01248156,0.3762079,-0.08265441,-0.01846501,0.03158734,0.07671257,3
2014-02-24 18:37:34.355,43,4.3,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-1.02002,0.0340271,-0.008331299,-11.30001,36.29813,-36.55277,263.3817,262.6707,26,0.04784635,-0.2496753,0.0556859,1.538561,-1.594218,-0.01610676,0.03639524,-0.2604246,0.05658976,0.02634472,-0.09301036,-0.1932311,3
2014-02-24 18:37:34.511,44,4.4,43.60563,3.913168,31.57401,0,354.8718,9.5,5,1393263453,-0.9794769,-0.05117798,-0.07937622,-11.84819,36.62437,-37.80443,263.4004,262.6894,26,0.02352903,-0.007890946,-0.01729377,1.538561,-1.594218,-0.01610676,0.03639524,-0.2604246,0.05658976,0.02634472,-0.09301036,-0.1932311,3
