58.419
58.335
58.259
58.191
58.129
58.072
58.018
57.967
57.917
57.867
57.817
57.765
57.711
57.654
57.593
57.528
57.459
57.383
57.302
57.215
57.121
57.02
56.911
56.795
56.671
56.539
56.399
56.251
56.095
55.93
55.757
55.576
55.387
55.189
54.983
54.77
54.548
54.319
54.083
53.839
53.588
53.33
53.066
52.795
52.517
52.234
51.945
51.651
51.352
51.047
50.738
50.424
50.106
49.784
49.458
49.128
48.795
48.458
48.118
47.775
47.43
47.081
46.729
46.375
46.018
45.658
45.295
44.929
44.561
44.189
43.813
43.434
43.051
42.664
42.272
41.875
41.473
41.064
40.649
40.227
39.797
39.359
38.911
38.454
37.985
37.504
37.01
36.502
35.979
35.439
34.881
34.305
33.707
33.088
32.445
31.776
31.08
30.355
29.599
28.81
27.986
27.125
26.224
25.281
24.293
